1,0,1,0,16
0,0,1,0,13
4,0,1,0,91
4,0,1,0,127
2,0,1,0,16
1,0,1,0,61
2,0,1,0,33
2,0,1,0,29
1,1,1,0,47
1,0,1,0,25
4,0,1,0,130
1,0,1,0,43
1,0,1,0,43
1,0,1,0,12
2,0,1,0,132
1,0,1,0,35
7,0,1,0,39
2,1,1,0,123
7,3,1,0,90
1,0,1,0,36
1,0,1,0,17
1,0,1,0,17
2,0,1,0,35
0,0,1,0,38
0,0,1,0,22
0,0,1,0,44
1,0,1,0,18
5,2,1,0,152
2,0,1,0,33
4,0,1,0,37
2,0,1,0,84
0,0,1,0,3
2,0,1,0,23
3,0,1,0,20
2,0,1,0,49
2,0,1,0,100
1,0,1,0,88
1,0,1,0,159
2,0,1,0,52
1,0,1,0,68
2,0,1,0,81
2,1,1,0,45
1,0,1,0,32
4,0,1,0,36
0,0,1,0,43
1,0,1,0,25
4,0,1,0,118
1,0,1,0,41
3,0,1,0,174
2,0,1,0,20
1,0,1,0,13
0,1,1,0,31
1,1,1,0,11
0,0,1,0,27
1,0,1,0,129
10,0,1,0,118
2,0,1,0,154
3,1,1,0,36
0,0,1,0,4
0,0,1,0,6
4,0,1,0,82
2,0,1,0,6
6,2,1,0,147
1,0,1,0,26
0,0,1,0,10
2,0,1,0,87
2,0,1,0,23
0,0,1,0,45
0,0,1,0,5
3,0,1,0,30
11,0,1,0,244
2,0,1,0,31
1,0,1,0,44
0,0,1,0,15
2,2,1,0,85
2,0,1,0,11
3,0,1,0,139
7,4,1,0,309
5,1,1,0,70
3,0,1,0,40
1,0,1,0,60
1,0,1,0,20
0,0,1,0,7
6,2,1,0,289
1,0,1,0,17
5,1,1,0,267
3,0,1,0,51
3,1,1,0,22
1,0,1,0,23
1,0,1,0,14
2,0,1,0,60
0,0,1,0,21
1,0,1,0,52
0,1,1,0,53
3,0,1,0,220
0,0,1,0,2
2,0,1,0,44
8,1,1,0,156
3,0,1,0,30
3,2,1,0,139
6,6,1,0,187
1,0,1,0,36
3,0,1,0,37
1,0,1,0,7
2,0,1,0,74
2,0,1,0,37
1,0,1,0,19
0,0,1,0,7
4,0,1,0,144
2,0,1,0,25
1,0,1,0,29
3,0,1,0,133
0,0,1,0,4
1,0,1,0,33
3,0,1,0,112
1,0,1,0,39
1,0,1,0,45
1,0,1,0,33
2,1,1,0,37
3,0,1,0,59
2,0,1,0,37
1,0,1,0,14
2,1,1,0,93
1,0,1,0,51
0,0,1,0,34
1,0,1,0,35
1,0,1,0,9
1,0,1,0,20
2,1,1,0,66
3,0,1,0,22
3,1,1,0,112
2,0,1,0,36
4,0,1,0,92
1,0,1,0,6
0,0,1,0,27
3,0,1,0,89
2,0,1,0,20
3,0,1,0,54
2,0,1,0,49
2,0,1,0,91
2,0,1,0,22
1,0,1,0,68
0,0,1,0,20
1,0,1,0,24
4,0,1,0,78
3,1,1,0,61
3,0,1,0,28
1,0,1,0,38
2,1,1,0,59
5,0,1,0,66
1,0,1,0,31
1,0,1,0,29
1,0,1,0,16
3,1,1,0,152
0,0,1,0,59
3,0,1,0,41
0,0,1,0,27
1,0,1,0,40
3,0,1,0,77
3,0,1,0,18
5,0,1,0,67
6,0,1,0,180
2,0,1,0,60
0,0,1,0,20
3,0,1,0,57
0,0,1,0,15
2,1,1,0,126
4,1,1,0,130
1,0,1,0,50
0,0,1,0,38
1,0,1,0,151
0,0,1,0,9
1,0,1,0,44
2,0,1,0,15
3,0,1,0,70
1,0,1,0,48
4,0,1,0,79
2,0,1,0,117
0,0,1,0,29
0,0,1,0,28
0,0,1,0,30
3,0,1,0,112
1,0,1,0,58
5,1,1,0,149
2,0,1,0,51
0,0,1,0,24
2,2,1,0,126
3,0,1,0,98
2,1,1,0,84
3,0,1,0,19
0,0,1,0,42
3,1,1,0,105
0,0,1,0,8
2,0,1,0,24
0,0,1,0,6
4,0,1,0,126
1,0,1,0,4
3,0,1,0,34
0,0,1,0,23
0,0,1,0,8
1,0,1,0,20
2,0,1,0,33
0,0,1,0,18
4,0,1,0,127
17,3,1,0,306
1,0,1,0,23
4,1,1,0,69
0,0,1,0,31
4,0,1,0,48
0,0,1,0,54
4,0,1,0,174
1,0,1,0,21
3,2,1,0,202
1,1,1,0,15
6,1,1,0,31
2,1,1,0,75
1,0,1,0,40
1,0,1,0,21
1,0,1,0,55
2,1,1,0,19
6,3,1,0,176
4,0,1,0,30
1,0,1,0,26
1,1,1,0,12
2,0,1,0,35
3,2,1,0,112
4,0,1,0,55
2,0,1,0,43
6,1,1,0,165
2,0,1,0,40
0,0,1,0,23
1,1,1,0,30
0,0,1,0,43
5,1,1,0,58
0,0,1,0,40
1,0,1,0,31
0,1,1,0,33
0,0,1,0,21
2,0,1,0,82
3,0,1,0,38
1,2,1,0,72
3,0,1,0,36
2,0,1,0,6
1,0,1,0,34
1,1,1,0,10
0,0,1,0,46
3,0,1,0,100
1,0,1,0,34
1,0,1,0,41
3,0,1,0,46
3,0,1,0,69
2,0,1,0,30
0,0,1,0,34
2,0,1,0,37
1,0,1,0,22
2,1,1,0,51
0,0,1,0,12
2,0,1,0,36
0,1,1,0,27
5,1,1,0,25
5,2,1,0,144
7,1,1,0,59
1,1,1,0,26
0,0,1,0,2
3,0,1,0,24
1,0,1,0,5
4,0,1,0,83
3,0,1,0,33
1,0,1,0,50
1,1,1,0,68
5,0,1,0,57
1,0,1,0,8
2,0,1,0,26
6,1,1,0,60
2,0,1,0,6
2,2,1,0,68
2,0,1,0,72
5,3,1,0,405
7,0,1,0,183
2,0,1,0,49
0,0,1,0,12
2,0,1,0,73
4,0,1,0,64
0,0,1,0,9
3,1,1,0,21
2,0,1,0,23
3,0,1,0,25
8,0,1,0,142
7,2,1,0,48
0,0,1,0,12
1,0,1,0,9
3,1,1,0,91
1,0,1,0,46
10,0,1,0,204
0,0,1,0,19
1,0,1,0,22
4,0,1,0,123
1,0,1,0,11
1,0,1,0,28
3,0,1,0,29
2,0,1,0,23
2,0,1,0,50
3,1,1,0,92
2,1,1,0,39
2,0,1,0,52
4,0,1,0,26
1,1,1,0,91
0,1,1,0,65
1,0,1,0,5
4,1,1,0,65
0,0,1,0,2
5,0,1,0,57
2,0,1,0,26
0,0,1,0,31
4,0,1,0,106
0,0,1,0,8
2,1,1,0,78
2,1,1,0,39
1,0,1,0,61
0,0,1,0,7
1,2,1,0,122
0,0,1,0,10
2,0,1,0,56
1,0,1,0,17
4,0,1,0,40
3,0,1,0,30
1,0,1,0,13
0,0,1,0,20
2,3,1,0,77
1,0,1,0,102
3,1,1,0,154
2,1,1,0,27
2,0,1,0,40
0,0,1,0,35
1,0,1,0,12
2,0,1,0,58
4,0,1,0,247
3,0,1,0,86
0,0,1,0,33
4,1,1,0,88
3,0,1,0,145
4,2,1,0,174
2,0,1,0,36
3,0,1,0,77
4,0,1,0,138
2,0,1,0,75
5,1,1,0,157
2,0,1,0,56
0,0,1,0,4
1,0,1,0,18
4,0,1,0,96
6,1,1,0,294
2,0,1,0,15
6,2,1,0,258
4,0,1,0,28
1,2,1,0,37
3,0,1,0,106
3,0,1,0,21
2,0,1,0,12
4,0,1,0,41
1,0,1,0,44
3,1,1,0,44
3,0,1,0,54
0,0,1,0,16
4,0,1,0,88
0,0,1,0,24
0,0,1,0,16
2,0,1,0,52
0,0,1,0,48
4,0,1,0,114
3,1,1,0,193
4,0,1,0,108
1,1,1,0,8
0,0,1,0,9
2,0,1,0,128
0,0,1,0,2
3,0,1,0,23
1,1,1,0,23
1,0,1,0,9
0,0,1,0,56
4,0,1,0,46
5,1,1,0,66
2,0,1,0,22
6,0,1,0,80
4,0,1,0,153
0,0,1,0,14
3,0,1,0,82
1,0,1,0,8
0,0,1,0,19
0,0,1,0,18
2,0,1,0,15
1,1,1,0,66
2,0,1,0,30
3,0,1,0,162
2,0,1,0,47
2,0,1,0,145
1,0,1,0,16
4,1,1,0,115
9,5,1,0,425
4,0,1,0,52
3,0,1,0,99
19,1,1,0,432
2,1,1,0,41
0,0,1,0,12
3,1,1,0,92
2,1,1,0,28
1,0,1,0,86
1,0,1,0,39
1,0,1,0,25
2,0,1,0,64
4,0,1,0,65
4,0,1,0,107
2,0,1,0,33
1,0,1,0,28
5,0,1,0,77
3,1,1,0,33
5,1,1,0,59
1,0,1,0,15
1,1,1,0,42
1,0,1,0,23
2,1,1,0,187
7,0,1,0,57
3,0,1,0,63
7,0,1,0,185
3,0,1,0,53
6,2,1,0,109
7,0,1,0,302
7,0,1,0,116
5,0,1,0,62
3,0,1,0,45
0,0,1,0,6
1,0,1,0,82
4,0,1,0,140
4,0,1,0,89
0,0,1,0,9
0,0,1,0,12
1,0,1,0,12
1,0,1,0,23
3,1,1,0,25
5,1,1,0,87
1,0,1,0,11
8,0,1,0,74
4,0,1,0,90
2,0,1,0,117
4,0,1,0,79
1,0,1,0,8
4,1,1,0,71
0,0,1,0,9
1,1,1,0,88
1,0,1,0,25
16,1,1,0,240
1,0,1,0,97
4,1,1,0,283
0,0,1,0,24
5,1,1,0,199
2,0,1,0,12
2,0,1,0,11
3,0,1,0,123
6,0,1,0,116
1,0,1,0,72
3,0,1,0,38
6,0,1,0,93
2,0,1,0,9
2,0,1,0,18
0,0,1,0,8
1,0,1,0,113
6,0,1,0,126
2,0,1,0,4
3,0,1,0,110
2,0,1,0,86
4,0,1,0,31
1,0,1,0,39
2,0,1,0,174
5,4,2,0,242
0,0,2,0,18
2,1,2,0,247
0,0,2,0,53
0,0,2,0,37
0,0,2,0,35
0,0,2,0,6
2,0,2,0,65
1,0,2,0,43
4,0,2,0,42
1,0,2,0,104
5,1,2,0,114
5,1,2,0,104
0,0,2,0,3
4,0,2,0,98
0,0,2,0,10
0,0,2,0,32
0,0,2,0,11
2,0,2,0,9
0,0,2,0,23
1,0,2,0,64
3,0,2,0,31
1,0,2,0,126
1,1,2,0,53
0,0,2,0,23
3,0,2,0,94
0,0,2,0,50
1,0,2,0,7
7,4,2,0,254
0,0,2,0,49
5,1,2,0,39
5,2,2,0,182
0,0,2,0,28
3,0,2,0,36
1,0,2,0,23
5,0,2,0,107
3,0,2,0,78
1,0,2,0,49
2,0,2,0,143
1,1,2,0,43
0,3,2,0,81
1,4,2,0,106
3,0,2,0,164
2,2,2,0,65
1,1,2,0,75
1,1,2,0,97
0,0,2,0,4
1,0,2,0,14
2,0,2,0,41
1,0,2,0,44
0,0,2,0,28
1,1,2,0,25
2,0,2,0,53
0,0,2,0,127
7,2,2,0,223
2,0,2,0,62
3,0,2,0,146
1,0,2,0,95
1,2,2,0,34
6,0,2,0,83
1,0,2,0,80
2,1,2,0,107
4,3,2,0,208
1,0,2,0,32
0,0,2,0,16
6,0,2,0,138
1,1,2,0,30
1,0,2,0,39
0,0,2,0,8
0,1,2,0,39
2,0,2,0,29
4,2,2,0,294
1,0,2,0,19
2,0,2,0,61
1,0,2,0,21
1,2,2,0,121
1,0,2,0,14
1,0,2,0,40
1,0,2,0,15
4,0,2,0,56
5,1,2,0,81
2,0,2,0,42
1,1,2,0,103
3,0,2,0,59
2,0,2,0,39
0,0,2,0,13
7,0,2,0,56
0,0,2,0,21
8,3,2,0,342
5,0,2,0,21
5,0,2,0,154
0,2,2,0,33
5,0,2,0,178
2,0,2,0,6
1,0,2,0,64
0,0,2,0,24
0,0,2,0,5
1,1,2,0,49
3,1,2,0,63
1,0,2,0,34
3,1,2,0,101
0,1,2,0,64
1,0,2,0,5
4,2,2,0,100
3,0,2,0,42
3,0,2,0,105
2,0,2,0,43
3,0,2,0,72
3,0,2,0,163
7,2,2,0,202
4,0,2,0,17
1,1,2,0,68
0,0,2,0,66
3,0,2,0,76
1,0,2,0,27
2,1,2,0,56
3,0,2,0,189
3,2,2,0,277
1,0,2,0,27
3,0,2,0,158
4,2,2,0,142
4,1,2,0,119
6,1,2,0,82
0,0,2,0,36
2,1,2,0,47
2,0,2,0,122
8,0,2,0,249
5,1,2,0,182
3,0,2,0,29
1,0,2,0,13
0,1,2,0,52
4,4,2,0,211
1,0,2,0,32
1,3,2,0,71
3,0,2,0,53
1,0,2,0,23
3,0,2,0,71
1,0,2,0,18
0,0,2,0,29
0,0,2,0,24
1,0,2,0,59
2,2,2,0,184
1,0,2,0,30
5,1,2,0,179
4,0,2,0,77
2,0,2,0,16
0,0,2,0,56
6,0,2,0,273
15,3,2,0,345
1,0,2,0,36
3,1,2,0,233
4,0,2,0,65
3,0,2,0,37
3,0,2,0,35
2,2,2,0,159
1,1,2,0,60
1,0,2,0,46
4,1,2,0,170
4,0,2,0,80
4,4,2,0,556
3,5,2,0,205
5,0,2,0,157
0,0,2,0,6
5,1,2,0,44
4,0,2,0,176
2,1,2,0,100
0,0,2,0,29
0,0,2,0,73
1,0,2,0,29
1,0,2,0,62
6,1,2,0,75
2,1,2,0,124
0,0,2,0,8
1,0,2,0,21
0,0,2,0,6
0,0,2,0,4
0,0,2,0,21
0,1,2,0,20
0,0,2,0,18
3,0,2,0,99
1,0,2,0,24
1,2,2,0,56
1,0,2,0,41
1,0,2,0,25
1,0,2,0,37
2,0,2,0,30
4,3,2,0,102
2,1,2,0,100
1,0,2,0,56
9,3,2,0,348
11,0,2,0,190
3,0,2,0,27
2,1,2,0,120
0,0,2,0,4
1,0,2,0,39
2,0,2,0,64
4,0,2,0,166
1,0,2,0,71
2,0,2,0,33
2,1,2,0,75
7,1,2,0,87
4,0,2,0,104
5,1,2,0,50
1,2,2,0,145
2,0,2,0,91
0,0,2,0,19
2,0,2,0,56
7,0,2,0,189
2,0,2,0,65
1,0,2,0,9
1,0,2,0,8
3,2,2,0,124
3,1,2,0,100
1,0,2,0,43
2,0,2,0,49
3,0,2,0,25
5,0,2,0,60
2,1,2,0,142
3,0,2,0,158
3,0,2,0,100
3,0,2,0,97
1,1,2,0,21
0,0,2,0,32
8,0,2,0,175
1,0,2,0,35
1,0,2,0,54
4,0,2,0,103
7,1,2,0,253
1,1,2,0,38
2,1,2,0,101
3,0,2,0,38
2,2,2,0,101
0,0,2,0,21
3,0,2,0,15
2,0,2,0,42
2,1,2,0,96
10,2,2,0,430
7,1,2,0,148
1,0,2,0,25
2,1,2,0,46
1,1,2,0,16
0,2,2,0,77
10,1,2,0,284
3,1,2,0,100
0,0,2,0,34
3,0,2,0,83
2,0,2,0,72
0,0,2,0,25
8,1,2,0,161
1,0,2,0,34
4,1,2,0,46
3,1,2,0,75
3,1,2,0,68
2,0,2,0,72
0,0,2,0,61
3,0,2,0,74
2,0,2,0,50
0,0,2,0,10
3,0,2,0,71
2,0,2,0,39
0,0,2,0,42
6,1,2,0,96
2,0,2,0,119
2,0,2,0,22
1,1,2,0,29
1,0,2,0,4
6,1,2,0,76
2,0,2,0,36
1,0,2,0,28
12,3,2,0,373
2,0,2,0,55
2,0,2,0,76
1,0,2,0,28
3,1,2,0,57
1,0,2,0,10
1,0,2,0,37
4,2,2,0,162
1,0,2,0,54
1,0,2,0,69
0,0,2,0,3
3,1,2,0,79
1,1,2,0,48
2,2,2,0,101
0,0,2,0,40
2,0,2,0,57
5,1,2,0,85
14,2,2,0,190
1,0,2,0,6
1,1,2,0,142
3,0,2,0,85
1,0,2,0,70
8,1,2,0,64
0,0,2,0,21
7,1,2,0,111
0,0,2,0,44
1,0,2,0,19
1,0,2,0,38
2,1,2,0,95
1,0,2,0,14
1,0,2,0,27
0,0,2,0,4
2,0,2,0,76
1,0,2,0,54
0,0,2,0,7
5,2,2,0,122
0,0,2,0,5
9,0,2,0,140
2,0,2,0,17
0,0,2,0,19
1,0,2,0,42
4,1,2,0,91
0,0,2,0,16
1,0,2,0,29
5,0,2,0,113
2,0,2,0,29
3,0,2,0,61
0,0,2,0,5
1,1,1,1,1
2,0,2,0,29
3,0,2,0,39
1,0,2,0,5
1,1,2,0,145
1,0,2,0,23
0,0,2,0,28
2,0,2,0,26
4,1,2,0,57
1,0,2,0,16
3,0,2,0,44
0,1,2,0,52
1,1,2,0,42
4,1,2,0,83
3,1,2,0,59
2,1,2,0,61
0,0,2,0,3
2,0,2,0,59
0,0,2,0,12
3,3,2,0,150
2,2,2,0,81
2,0,2,0,22
0,0,2,0,23
1,2,2,0,143
4,2,2,0,239
3,0,2,0,52
0,0,2,0,16
1,1,2,0,146
5,3,2,0,411
2,0,2,0,32
1,1,2,0,28
0,0,2,0,10
2,0,2,0,31
6,0,2,0,144
1,0,2,0,25
1,0,2,0,156
2,0,2,0,73
4,0,2,0,145
2,0,2,0,23
3,0,2,0,123
5,1,2,0,50
1,0,2,0,25
1,0,2,0,22
2,0,2,0,133
3,0,2,0,86
0,1,2,0,17
1,0,2,0,23
1,0,2,0,12
2,1,2,0,294
0,0,2,0,38
3,0,2,0,73
0,1,2,0,61
3,0,2,0,48
2,0,2,0,53
4,3,2,0,197
1,0,2,0,9
3,0,2,0,48
1,0,2,0,23
1,0,2,0,45
5,3,2,0,224
2,0,2,0,202
0,0,2,0,21
1,0,2,0,48
0,0,2,0,47
0,0,2,0,12
0,2,2,0,39
4,0,2,0,20
0,0,2,0,69
4,0,2,0,67
19,2,2,0,259
3,0,2,0,124
5,0,2,0,27
1,1,2,0,224
0,0,2,0,18
1,1,2,0,34
2,0,2,0,43
5,4,2,0,461
1,0,2,0,20
4,2,2,0,110
1,0,2,0,87
3,0,2,0,63
0,0,2,0,34
5,0,2,0,130
3,0,2,0,66
1,0,2,0,96
3,1,2,0,94
2,1,2,0,82
1,0,2,0,28
3,1,2,0,92
2,0,2,0,40
1,1,2,0,31
2,1,2,0,66
3,0,2,0,104
1,0,2,0,9
5,0,2,0,215
3,0,2,0,24
3,0,2,0,102
0,0,2,0,25
0,0,2,0,15
3,0,2,0,45
3,2,2,0,141
3,0,2,0,171
2,0,2,0,65
6,2,2,0,209
5,1,2,0,114
0,0,2,0,42
5,0,2,0,120
1,0,2,0,76
0,0,2,0,24
6,0,2,0,117
16,5,2,0,487
0,2,2,0,107
2,1,2,0,27
4,0,2,0,40
3,0,2,0,65
1,0,2,0,20
0,0,2,0,13
2,0,2,0,94
4,2,2,0,96
1,0,2,0,43
2,1,2,0,23
3,0,2,0,55
3,1,2,0,102
0,0,2,0,12
2,1,2,0,155
0,0,2,0,12
1,0,2,0,43
7,0,2,0,155
2,0,2,0,51
7,1,2,0,125
2,1,2,0,78
0,0,2,0,14
1,0,2,0,42
3,1,2,0,27
2,2,2,0,160
2,0,2,0,55
5,0,2,0,173
2,1,2,0,66
3,1,2,0,161
0,1,2,0,36
3,1,2,0,111
1,0,2,0,26
1,0,2,0,9
1,0,2,0,3
1,0,2,0,17
2,0,2,0,55
3,2,2,0,148
5,2,2,0,128
2,1,2,0,114
0,0,2,0,64
3,2,2,0,49
0,0,2,0,35
1,0,2,0,50
1,0,2,0,29
0,0,2,0,32
1,0,2,0,39
5,0,2,0,136
1,2,2,0,80
7,1,2,0,102
9,2,2,0,335
1,0,2,0,46
4,0,2,0,108
3,0,2,0,14
2,0,2,0,80
0,0,2,0,35
1,0,2,0,53
1,0,2,0,80
2,0,2,0,13
2,1,2,0,45
4,1,2,0,92
1,0,2,0,13
1,1,2,0,62
5,1,2,0,107
1,0,2,0,16
1,1,2,0,44
9,0,2,0,177
3,0,2,0,257
2,1,2,0,58
1,1,2,0,50
2,0,2,0,23
5,0,2,0,106
5,1,2,0,175
1,0,2,0,26
0,0,2,0,50
1,1,2,0,20
3,4,2,0,117
6,2,2,0,151
3,0,2,0,68
4,0,2,0,82
0,0,2,0,28
2,0,2,0,20
0,0,2,0,50
1,0,2,0,21
4,0,2,0,57
6,1,2,0,221
2,1,2,0,80
2,2,2,0,75
7,0,2,0,207
0,0,2,0,22
1,1,2,0,42
4,0,2,0,47
3,2,2,0,116
0,0,2,0,10
0,0,2,0,119
0,0,2,0,42
2,0,2,0,6
8,2,2,0,196
3,1,2,0,114
2,0,2,0,83
0,0,2,0,13
1,1,2,0,80
0,0,2,0,7
3,3,2,0,154
13,2,2,0,415
0,0,2,0,87
9,0,2,0,437
1,0,2,0,60
1,1,2,0,117
0,0,2,0,37
3,0,2,0,65
0,0,2,0,13
4,0,2,0,33
1,0,2,0,64
2,0,2,0,80
1,0,2,0,117
0,1,2,0,15
1,1,2,0,163
4,1,2,0,89
1,0,2,0,70
5,0,2,0,113
2,0,2,0,35
4,0,2,0,69
1,0,2,0,67
0,0,2,0,45
0,0,2,0,25
0,0,2,0,6
3,0,2,0,137
7,0,2,0,174
1,0,2,0,11
1,0,2,0,21
5,0,2,0,69
0,1,2,0,16
4,1,2,0,73
8,0,2,0,172
4,2,2,0,180
1,0,2,0,23
1,0,2,0,73
4,0,2,0,41
7,1,2,0,144
0,1,2,0,56
2,0,2,0,83
1,2,2,0,49
4,0,2,0,37
3,1,2,0,123
4,0,2,0,113
3,0,2,0,152
0,0,2,0,29
1,0,2,0,30
2,1,2,0,43
0,0,2,0,3
1,1,2,0,61
0,0,2,0,7
2,2,2,0,115
0,0,2,0,11
2,2,2,0,155
2,0,2,0,69
0,0,2,0,10
0,0,2,0,33
1,2,2,0,66
4,5,2,0,270
0,0,2,0,45
0,0,2,0,5
5,2,2,0,223
2,0,2,0,104
2,4,2,0,190
1,0,2,0,87
2,0,2,0,20
2,1,2,0,47
4,0,2,0,48
1,0,2,0,82
1,0,2,0,65
2,0,2,0,69
2,0,2,0,59
4,2,2,0,272
2,0,2,0,64
1,0,2,0,53
0,0,2,0,41
2,2,2,0,34
2,0,2,0,9
6,1,2,0,374
1,0,2,0,128
0,0,2,0,59
1,0,2,0,24
2,0,2,0,87
1,0,2,0,27
1,0,2,0,73
0,0,2,0,22
2,0,2,0,71
3,0,2,0,146
0,0,2,0,11
0,0,2,0,16
1,0,2,0,38
2,0,2,0,63
4,0,2,0,81
7,0,2,0,313
0,1,2,0,38
5,1,2,0,376
1,0,2,0,46
0,0,2,0,118
1,1,2,0,122
1,1,2,0,60
1,1,2,0,18
0,0,2,0,38
2,0,2,0,76
5,1,2,0,141
1,1,2,0,27
0,0,2,0,12
1,0,2,0,72
4,3,2,0,117
3,0,2,0,150
2,0,2,0,28
2,0,2,0,25
0,2,2,0,41
1,0,2,0,37
0,0,2,0,41
3,1,2,0,170
1,0,2,0,21
2,0,2,0,43
1,0,2,0,2
2,0,2,0,104
2,0,2,0,69
1,0,2,0,44
6,0,2,0,179
1,0,2,0,54
0,0,2,0,15
